vertex_row,dx,dy,dz,dnx,dny,dnz,wing_partition_weight,skin_node_indices,skin_node_names,skin_weights
2006,-3.6370802,3.9960518,3.2668839,-0.100801006,-0.29388076,0.31866604,1.0,"[39, 37, 38]","[""cockatoo_Humerus_r_bone_070"", ""cockatoo_Metacarpus_r_bone_072"", ""cockatoo_Ulna_r_bone_071""]","[0.5, 0.3499999940395355, 0.15000000596046448]"
2007,2.2126584,2.687191,0.98109055,0.02565489,0.034561753,-0.116890416,0.6168616414070129,"[39, 46, 37, 38]","[""cockatoo_Humerus_r_bone_070"", ""cockatoo_Scapula_bone_03"", ""cockatoo_Metacarpus_r_bone_072"", ""cockatoo_Ulna_r_bone_071""]","[0.42484498023986816, 0.38313838839530945, 0.1248108446598053, 0.06720584630966187]"
2008,0.45206308,2.5414848,-0.015167236,-0.028247893,0.039604664,-0.2948138,0.5138977766036987,"[46, 39, 37, 38]","[""cockatoo_Scapula_bone_03"", ""cockatoo_Humerus_r_bone_070"", ""cockatoo_Metacarpus_r_bone_072"", ""cockatoo_Ulna_r_bone_071""]","[0.48610225319862366, 0.35391074419021606, 0.1039915606379509, 0.055995456874370575]"
2012,-9.033495,2.822132,-10.296839,0.12056717,-0.3524475,-0.29715276,0.9999998807907104,"[34, 35, 36]","[""cockatoo_Metacarpus_l_bone_075"", ""cockatoo_Ulna_l_bone_074"", ""cockatoo_Humerus_l_bone_073""]","[0.7916666865348816, 0.12499989569187164, 0.0833333358168602]"
2013,-10.191948,2.5845108,-13.433319,0.060774148,-0.31607544,-0.25991648,1.0,"[34, 35]","[""cockatoo_Metacarpus_l_bone_075"", ""cockatoo_Ulna_l_bone_074""]","[0.8500000238418579, 0.1499999612569809]"
2014,19.893867,-4.6326714,8.399921,-0.2691965,-0.72692955,-0.58857775,1.0,[36],"[""cockatoo_Humerus_l_bone_073""]",[1.0]
2015,21.241087,-5.1163406,8.983684,-0.14397833,-0.90007675,-0.43295595,0.8679054379463196,"[36, 46]","[""cockatoo_Humerus_l_bone_073"", ""cockatoo_Scapula_bone_03""]","[0.8679054379463196, 0.13209456205368042]"
2016,17.224182,-1.1357536,14.204239,-0.20272899,-0.71706164,-0.5400442,0.9693877696990967,"[36, 46, 83, 47]","[""cockatoo_Humerus_l_bone_073"", ""cockatoo_Scapula_bone_03"", ""cockatoo_Ilium_bone_02"", ""cockatoo_FeatherTail_l_1_bone_0111""]","[0.9693877696990967, 0.01020408421754837, 0.01020408421754837, 0.01020408421754837]"
2017,16.28389,-0.21020508,17.456125,-0.03577137,-0.7555931,-0.47333732,1.0,"[36, 34]","[""cockatoo_Humerus_l_bone_073"", ""cockatoo_Metacarpus_l_bone_075""]","[0.9676339030265808, 0.03236611932516098]"
2018,17.130838,-0.7506447,16.316961,-0.13885319,-0.7760278,-0.520715,1.0,[36],"[""cockatoo_Humerus_l_bone_073""]",[1.0]
2019,-9.250231,3.317402,-9.505093,0.05953598,-0.2666095,-0.2642675,0.9999998807907104,"[34, 35, 36]","[""cockatoo_Metacarpus_l_bone_075"", ""cockatoo_Ulna_l_bone_074"", ""cockatoo_Humerus_l_bone_073""]","[0.7916666865348816, 0.12499989569187164, 0.0833333358168602]"
2020,-9.033495,2.822132,-10.296839,0.11392656,-0.23800361,-0.21239686,0.9999998807907104,"[34, 35, 36]","[""cockatoo_Metacarpus_l_bone_075"", ""cockatoo_Ulna_l_bone_074"", ""cockatoo_Humerus_l_bone_073""]","[0.7916666865348816, 0.12499989569187164, 0.0833333358168602]"
2022,-8.8041935,3.4854774,-7.9289618,0.15126145,-0.37209105,-0.29169118,1.0,"[34, 36, 35]","[""cockatoo_Metacarpus_l_bone_075"", ""cockatoo_Humerus_l_bone_073"", ""cockatoo_Ulna_l_bone_074""]","[0.7363636493682861, 0.16363638639450073, 0.09999999403953552]"
2023,8.1736355,4.0086555,10.775063,-0.16146219,0.7611857,0.19648433,1.0,"[36, 34, 35]","[""cockatoo_Humerus_l_bone_073"", ""cockatoo_Metacarpus_l_bone_075"", ""cockatoo_Ulna_l_bone_074""]","[0.7302215695381165, 0.20328958332538605, 0.0664888471364975]"
2024,11.08843,1.8414459,17.96134,0.13881534,-0.72737026,-0.26971143,0.9899572134017944,"[36, 34, 35, 46]","[""cockatoo_Humerus_l_bone_073"", ""cockatoo_Metacarpus_l_bone_075"", ""cockatoo_Ulna_l_bone_074"", ""cockatoo_Scapula_bone_03""]","[0.7200000286102295, 0.25090470910072327, 0.01905251108109951, 0.010042741894721985]"
2025,-8.689464,2.7760468,-4.2774734,0.21239775,-0.387659,-0.15096095,1.0,[34],"[""cockatoo_Metacarpus_l_bone_075""]",[1.0]
2026,15.683179,-0.820034,3.395792,0.2804948,0.37325263,0.36135733,0.729936420917511,"[36, 46]","[""cockatoo_Humerus_l_bone_073"", ""cockatoo_Scapula_bone_03""]","[0.729936420917511, 0.2700636088848114]"
2027,9.525,1.8606682,-2.809515,-0.35981292,-0.07755977,0.13482898,0.6975620985031128,"[39, 46, 38, 37]","[""cockatoo_Humerus_r_bone_070"", ""cockatoo_Scapula_bone_03"", ""cockatoo_Ulna_r_bone_071"", ""cockatoo_Metacarpus_r_bone_072""]","[0.5135725140571594, 0.302437961101532, 0.16158190369606018, 0.022407621145248413]"
2028,3.8881302,4.4404182,-0.4493866,0.12730601,-0.18162745,-0.6578008,0.7135369777679443,"[39, 46, 38, 37]","[""cockatoo_Humerus_r_bone_070"", ""cockatoo_Scapula_bone_03"", ""cockatoo_Ulna_r_bone_071"", ""cockatoo_Metacarpus_r_bone_072""]","[0.3211438059806824, 0.2864629924297333, 0.21581625938415527, 0.17657694220542908]"
2029,2.2126584,2.687191,0.98109055,0.029280782,0.021672487,-0.33284497,0.6168616414070129,"[39, 46, 37, 38]","[""cockatoo_Humerus_r_bone_070"", ""cockatoo_Scapula_bone_03"", ""cockatoo_Metacarpus_r_bone_072"", ""cockatoo_Ulna_r_bone_071""]","[0.42484498023986816, 0.38313838839530945, 0.1248108446598053, 0.06720584630966187]"
2030,9.441885,1.6738014,2.877349,-0.35929382,-0.07610643,-0.13446951,0.6975620985031128,"[36, 46, 35, 34]","[""cockatoo_Humerus_l_bone_073"", ""cockatoo_Scapula_bone_03"", ""cockatoo_Ulna_l_bone_074"", ""cockatoo_Metacarpus_l_bone_075""]","[0.5135725140571594, 0.302437961101532, 0.16158190369606018, 0.022407621145248413]"
2031,2.1445417,2.4904518,-0.9413872,0.034468174,0.020082474,0.3335948,0.6168616414070129,"[36, 46, 34, 35]","[""cockatoo_Humerus_l_bone_073"", ""cockatoo_Scapula_bone_03"", ""cockatoo_Metacarpus_l_bone_075"", ""cockatoo_Ulna_l_bone_074""]","[0.42484498023986816, 0.38313838839530945, 0.1248108446598053, 0.06720584630966187]"
2032,3.7585125,3.8275871,0.5041847,0.085976824,-0.12508166,0.612677,0.7135369777679443,"[36, 46, 35, 34]","[""cockatoo_Humerus_l_bone_073"", ""cockatoo_Scapula_bone_03"", ""cockatoo_Ulna_l_bone_074"", ""cockatoo_Metacarpus_l_bone_075""]","[0.3211438059806824, 0.2864629924297333, 0.21581625938415527, 0.17657694220542908]"
2033,13.8727455,-2.4129982,11.658969,1.5850658,-0.5934621,-0.4659444,1.0,"[36, 34, 35]","[""cockatoo_Humerus_l_bone_073"", ""cockatoo_Metacarpus_l_bone_075"", ""cockatoo_Ulna_l_bone_074""]","[0.8187749981880188, 0.12108874320983887, 0.06013624370098114]"
2034,-11.729691,4.312088,-18.517025,-0.60727406,0.1917336,0.04837619,1.0,"[34, 35]","[""cockatoo_Metacarpus_l_bone_075"", ""cockatoo_Ulna_l_bone_074""]","[0.7999982833862305, 0.20000171661376953]"
2035,-10.410049,4.9279404,-7.5533237,-0.5493339,0.0975973,0.20047224,1.0,"[34, 35]","[""cockatoo_Metacarpus_l_bone_075"", ""cockatoo_Ulna_l_bone_074""]","[0.949999988079071, 0.050000011920928955]"
2036,-10.986362,4.5334015,-7.4918804,-0.49819285,-0.14259648,0.28611332,1.0,"[34, 35]","[""cockatoo_Metacarpus_l_bone_075"", ""cockatoo_Ulna_l_bone_074""]","[0.949999988079071, 0.050000011920928955]"
2037,-12.042526,4.122139,-18.411068,-1.0937184,-0.07553345,0.08646361,1.0,"[34, 35]","[""cockatoo_Metacarpus_l_bone_075"", ""cockatoo_Ulna_l_bone_074""]","[0.7999985814094543, 0.20000143349170685]"
2039,2.6661625,-1.2611275,0.4920578,-0.056817412,-0.07324499,-0.3578395,0.2795461118221283,"[46, 36, 83, 34]","[""cockatoo_Scapula_bone_03"", ""cockatoo_Humerus_l_bone_073"", ""cockatoo_Ilium_bone_02"", ""cockatoo_Metacarpus_l_bone_075""]","[0.6968170404434204, 0.2559092342853546, 0.023636873811483383, 0.023636873811483383]"
2040,15.283211,-2.2742043,3.3701801,0.09325299,-0.62984085,0.015758157,0.5959711670875549,"[36, 46]","[""cockatoo_Humerus_l_bone_073"", ""cockatoo_Scapula_bone_03""]","[0.5959711670875549, 0.40402883291244507]"
2041,10.832814,-2.668522,3.6403217,-0.020426132,-0.5370954,-0.27752268,0.47383835911750793,"[46, 36, 43, 47]","[""cockatoo_Scapula_bone_03"", ""cockatoo_Humerus_l_bone_073"", ""cockatoo_Head_bone_06"", ""cockatoo_FeatherTail_l_1_bone_0111""]","[0.5054223537445068, 0.47383835911750793, 0.010369653813540936, 0.010369653813540936]"
2042,10.86955,-2.6344643,3.3866234,0.26615083,-0.22678441,-0.47607315,0.47564569115638733,"[46, 36]","[""cockatoo_Scapula_bone_03"", ""cockatoo_Humerus_l_bone_073""]","[0.5243542790412903, 0.47564569115638733]"
2043,0.15760088,-0.19162369,-0.09704018,0.0012689531,-0.017036855,0.0044251084,0.05101597309112549,"[46, 17, 36]","[""cockatoo_Scapula_bone_03"", ""cockatoo_Femur_l_bone_092"", ""cockatoo_Humerus_l_bone_073""]","[0.6691675782203674, 0.2798164486885071, 0.05101597309112549]"
2046,2.0598454,-1.5898857,0.4792633,0.55974245,0.07680231,-0.19969293,0.3711162507534027,"[46, 36, 35, 34]","[""cockatoo_Scapula_bone_03"", ""cockatoo_Humerus_l_bone_073"", ""cockatoo_Ulna_l_bone_074"", ""cockatoo_Metacarpus_l_bone_075""]","[0.6288837790489197, 0.1671680063009262, 0.1631585955619812, 0.04078962281346321]"
2048,9.836374,-0.6487465,-2.0280075,-0.57814693,-0.5220419,0.1446104,0.5928245186805725,"[39, 46]","[""cockatoo_Humerus_r_bone_070"", ""cockatoo_Scapula_bone_03""]","[0.5928245186805725, 0.4071754813194275]"
2050,15.283211,-2.2742043,3.3701801,0.46974286,-0.16256016,-0.7396168,0.5959711670875549,"[36, 46]","[""cockatoo_Humerus_l_bone_073"", ""cockatoo_Scapula_bone_03""]","[0.5959711670875549, 0.40402883291244507]"
2051,18.704939,-2.6455002,3.1827955,0.8940535,-0.27103615,-0.5568624,0.6990209221839905,"[36, 46]","[""cockatoo_Humerus_l_bone_073"", ""cockatoo_Scapula_bone_03""]","[0.6990209221839905, 0.30097904801368713]"
2052,22.247961,-5.8395996,8.994052,0.35660142,-1.0868623,-0.36154172,0.8976870775222778,"[36, 46]","[""cockatoo_Humerus_l_bone_073"", ""cockatoo_Scapula_bone_03""]","[0.8976870775222778, 0.10231290757656097]"
2053,21.064085,-3.9679642,7.146599,1.377077,-0.48161918,-0.43590328,0.9171478152275085,"[36, 46]","[""cockatoo_Humerus_l_bone_073"", ""cockatoo_Scapula_bone_03""]","[0.9171478152275085, 0.08285219222307205]"
2054,19.783043,-2.8987122,10.751331,1.3126739,-0.7968239,-0.5033765,0.9456384778022766,"[36, 46]","[""cockatoo_Humerus_l_bone_073"", ""cockatoo_Scapula_bone_03""]","[0.9456384778022766, 0.05436151847243309]"
2055,19.007153,-1.9552574,4.8817334,0.6525604,0.19997531,0.39447725,0.7494406700134277,"[36, 46]","[""cockatoo_Humerus_l_bone_073"", ""cockatoo_Scapula_bone_03""]","[0.7494406700134277, 0.25055932998657227]"
2056,-10.993589,8.271885,-7.996475,0.29011452,-0.38649046,0.20983535,1.0,"[34, 35, 36]","[""cockatoo_Metacarpus_l_bone_075"", ""cockatoo_Ulna_l_bone_074"", ""cockatoo_Humerus_l_bone_073""]","[0.6749999523162842, 0.22499999403953552, 0.10000000149011612]"
2057,-10.986362,4.5334015,-7.4918804,-0.0027869046,-0.032610953,0.19043164,1.0,"[34, 35]","[""cockatoo_Metacarpus_l_bone_075"", ""cockatoo_Ulna_l_bone_074""]","[0.949999988079071, 0.050000011920928955]"
2058,10.832814,-2.668522,3.6403217,0.3216577,-0.13285595,-0.20740086,0.47383835911750793,"[46, 36, 43, 47]","[""cockatoo_Scapula_bone_03"", ""cockatoo_Humerus_l_bone_073"", ""cockatoo_Head_bone_06"", ""cockatoo_FeatherTail_l_1_bone_0111""]","[0.5054223537445068, 0.47383835911750793, 0.010369653813540936, 0.010369653813540936]"
2063,1.57127,-0.5045204,0.015130997,0.020341754,-0.012279332,-0.2251513,0.21710249781608582,"[46, 36, 83, 43]","[""cockatoo_Scapula_bone_03"", ""cockatoo_Humerus_l_bone_073"", ""cockatoo_Ilium_bone_02"", ""cockatoo_Head_bone_06""]","[0.6973848938941956, 0.21710249781608582, 0.04275628551840782, 0.04275628551840782]"
2064,18.704939,-2.6455002,3.1827955,0.3016289,-0.62529904,0.4542036,0.6990209221839905,"[36, 46]","[""cockatoo_Humerus_l_bone_073"", ""cockatoo_Scapula_bone_03""]","[0.6990209221839905, 0.30097904801368713]"
2066,0.16002363,-0.19369125,0.06353378,0.004515618,-0.015102357,-0.005093336,0.05101597309112549,"[46, 33, 39]","[""cockatoo_Scapula_bone_03"", ""cockatoo_Femur_R_bone_076"", ""cockatoo_Humerus_r_bone_070""]","[0.6691675782203674, 0.2798164486885071, 0.05101597309112549]"
2069,20.139997,-3.3465652,13.805289,0.0048285127,-0.36965048,0.66878325,1.0,[36],"[""cockatoo_Humerus_l_bone_073""]",[1.0]
2070,19.783043,-2.8987122,10.751331,0.23891866,-0.34484005,0.9977588,0.9456384778022766,"[36, 46]","[""cockatoo_Humerus_l_bone_073"", ""cockatoo_Scapula_bone_03""]","[0.9456384778022766, 0.05436151847243309]"
2071,19.100702,-1.7927055,10.287439,0.33857352,0.5851464,0.6046702,0.910935640335083,"[36, 46]","[""cockatoo_Humerus_l_bone_073"", ""cockatoo_Scapula_bone_03""]","[0.910935640335083, 0.08906436711549759]"
2073,19.007153,-1.9552574,4.8817334,0.5266522,0.2004109,0.41006467,0.7494406700134277,"[36, 46]","[""cockatoo_Humerus_l_bone_073"", ""cockatoo_Scapula_bone_03""]","[0.7494406700134277, 0.25055932998657227]"
2078,-13.44146,10.022587,-18.210758,-1.1024027,-0.113648,0.23838371,1.0,"[34, 35, 36]","[""cockatoo_Metacarpus_l_bone_075"", ""cockatoo_Ulna_l_bone_074"", ""cockatoo_Humerus_l_bone_073""]","[0.6749999523162842, 0.22499999403953552, 0.10000000149011612]"
2079,-13.068615,10.142063,-18.368687,-0.5565743,0.26071268,0.03965027,1.0,"[34, 35, 36]","[""cockatoo_Metacarpus_l_bone_075"", ""cockatoo_Ulna_l_bone_074"", ""cockatoo_Humerus_l_bone_073""]","[0.6749999523162842, 0.22499999403953552, 0.10000000149011612]"
2080,-11.334665,8.423359,9.108986,0.06226504,-0.09573409,-0.2025558,1.0,"[37, 38, 39]","[""cockatoo_Metacarpus_r_bone_072"", ""cockatoo_Ulna_r_bone_071"", ""cockatoo_Humerus_r_bone_070""]","[0.6749999523162842, 0.22499999403953552, 0.10000000149011612]"
2081,-10.965269,8.303768,8.922096,0.28458792,-0.37187648,-0.20030123,1.0,"[37, 38, 39]","[""cockatoo_Metacarpus_r_bone_072"", ""cockatoo_Ulna_r_bone_071"", ""cockatoo_Humerus_r_bone_070""]","[0.6749999523162842, 0.22499999403953552, 0.10000000149011612]"
2086,-11.810139,4.3135757,-5.5744247,-0.25955456,0.55808234,-0.29301727,1.0,[34],"[""cockatoo_Metacarpus_l_bone_075""]",[1.0]
2087,-10.924702,4.8276253,-8.645876,-0.39193988,-0.10788298,-0.054333,0.9999999403953552,"[34, 36, 35]","[""cockatoo_Metacarpus_l_bone_075"", ""cockatoo_Humerus_l_bone_073"", ""cockatoo_Ulna_l_bone_074""]","[0.5500000715255737, 0.34615376591682434, 0.10384614020586014]"
2088,2.1445417,2.4904518,-0.9413872,0.030520111,0.032564044,0.11177492,0.6168616414070129,"[36, 46, 34, 35]","[""cockatoo_Humerus_l_bone_073"", ""cockatoo_Scapula_bone_03"", ""cockatoo_Metacarpus_l_bone_075"", ""cockatoo_Ulna_l_bone_074""]","[0.42484498023986816, 0.38313838839530945, 0.1248108446598053, 0.06720584630966187]"
2096,-3.6917534,3.764267,-2.8133912,-0.08353475,-0.37733904,-0.3590712,1.0,"[36, 34, 35]","[""cockatoo_Humerus_l_bone_073"", ""cockatoo_Metacarpus_l_bone_075"", ""cockatoo_Ulna_l_bone_074""]","[0.5, 0.3499999940395355, 0.15000000596046448]"
2123,7.3923244,3.8254013,-12.45768,-0.011296511,-0.517981,0.48345688,1.0,"[39, 37, 38]","[""cockatoo_Humerus_r_bone_070"", ""cockatoo_Metacarpus_r_bone_072"", ""cockatoo_Ulna_r_bone_071""]","[0.765984058380127, 0.1829279661178589, 0.051087964326143265]"
2152,18.693039,-2.7625694,-3.1914406,0.30271545,-0.6303385,-0.4532206,0.6990209221839905,"[39, 46]","[""cockatoo_Humerus_r_bone_070"", ""cockatoo_Scapula_bone_03""]","[0.6990209221839905, 0.30097904801368713]"
2154,1.57127,-0.5045204,0.015130997,-0.044024527,-0.08278781,-0.2638034,0.21710249781608582,"[46, 36, 83, 43]","[""cockatoo_Scapula_bone_03"", ""cockatoo_Humerus_l_bone_073"", ""cockatoo_Ilium_bone_02"", ""cockatoo_Head_bone_06""]","[0.6973848938941956, 0.21710249781608582, 0.04275628551840782, 0.04275628551840782]"
2157,0.3095231,-0.43449402,2.9629211,-0.26264358,-0.04887396,0.087019175,0.8828767538070679,"[39, 46, 37, 38]","[""cockatoo_Humerus_r_bone_070"", ""cockatoo_Scapula_bone_03"", ""cockatoo_Metacarpus_r_bone_072"", ""cockatoo_Ulna_r_bone_071""]","[0.8458551168441772, 0.11712323129177094, 0.024064060300588608, 0.012957572937011719]"
2158,-10.823199,5.10841,9.199448,-0.3869775,-0.105870426,0.051302433,0.9999999403953552,"[37, 39, 38]","[""cockatoo_Metacarpus_r_bone_072"", ""cockatoo_Humerus_r_bone_070"", ""cockatoo_Ulna_r_bone_071""]","[0.5500000715255737, 0.34615376591682434, 0.10384614020586014]"
2159,-10.883041,4.619049,8.506805,-0.29717505,-0.53470474,0.12420025,0.9999999403953552,"[37, 39, 38]","[""cockatoo_Metacarpus_r_bone_072"", ""cockatoo_Humerus_r_bone_070"", ""cockatoo_Ulna_r_bone_071""]","[0.5500000715255737, 0.34615376591682434, 0.10384614020586014]"
2164,18.390257,-1.1174622,10.061068,0.17155248,0.7524836,0.49138203,0.8904690742492676,"[36, 46]","[""cockatoo_Humerus_l_bone_073"", ""cockatoo_Scapula_bone_03""]","[0.8904690742492676, 0.10953095555305481]"
2171,-12.478613,4.0418854,16.953842,-0.24324584,0.26533538,-0.18469581,1.0,"[37, 38]","[""cockatoo_Metacarpus_r_bone_072"", ""cockatoo_Ulna_r_bone_071""]","[0.8500000238418579, 0.1499999612569809]"
2172,-13.431324,3.9837189,16.625847,-0.19677602,-0.06675184,0.086316645,1.0,"[37, 38]","[""cockatoo_Metacarpus_r_bone_072"", ""cockatoo_Ulna_r_bone_071""]","[0.8500000238418579, 0.1499999612569809]"
2173,-13.345018,3.8434067,16.935356,-0.037007928,-0.04949957,0.36829063,1.0,"[37, 38]","[""cockatoo_Metacarpus_r_bone_072"", ""cockatoo_Ulna_r_bone_071""]","[0.8500000238418579, 0.1499999612569809]"
2174,-12.388777,3.8832664,17.28524,-0.2291171,0.2785617,-0.18455139,1.0,"[37, 38]","[""cockatoo_Metacarpus_r_bone_072"", ""cockatoo_Ulna_r_bone_071""]","[0.8500000238418579, 0.1499999612569809]"
2180,-0.56907964,0.6288719,-3.2911816,-0.3872378,-0.5091504,0.61426836,0.5999999642372131,"[36, 46, 34]","[""cockatoo_Humerus_l_bone_073"", ""cockatoo_Scapula_bone_03"", ""cockatoo_Metacarpus_l_bone_075""]","[0.5399999618530273, 0.40000003576278687, 0.060000013560056686]"
2183,-10.059208,3.5547714,11.536121,0.035807878,-0.27039373,0.26345974,0.9999998807907104,"[37, 38, 39]","[""cockatoo_Metacarpus_r_bone_072"", ""cockatoo_Ulna_r_bone_071"", ""cockatoo_Humerus_r_bone_070""]","[0.7916666865348816, 0.12499989569187164, 0.0833333358168602]"
2184,-8.667862,3.7273674,8.618439,0.07973614,-0.26374358,0.2675466,1.0,"[37, 39, 38]","[""cockatoo_Metacarpus_r_bone_072"", ""cockatoo_Humerus_r_bone_070"", ""cockatoo_Ulna_r_bone_071""]","[0.7363636493682861, 0.16363638639450073, 0.09999999403953552]"
2190,3.3532772,4.5993958,0.017181396,0.16004452,0.40831345,-0.43167517,0.9776272773742676,"[39, 37, 38, 46]","[""cockatoo_Humerus_r_bone_070"", ""cockatoo_Metacarpus_r_bone_072"", ""cockatoo_Ulna_r_bone_071"", ""cockatoo_Scapula_bone_03""]","[0.660569965839386, 0.21302922070026398, 0.1040281355381012, 0.022372625768184662]"
2191,12.874425,1.0217094,-6.1194496,0.20254537,0.566198,-0.5264243,1.0,[39],"[""cockatoo_Humerus_r_bone_070""]",[1.0]
2192,7.6961994,5.721073,-8.896439,0.059967577,0.6102959,-0.47858417,0.9816951751708984,"[39, 37, 38, 46]","[""cockatoo_Humerus_r_bone_070"", ""cockatoo_Metacarpus_r_bone_072"", ""cockatoo_Ulna_r_bone_071"", ""cockatoo_Scapula_bone_03""]","[0.7797781229019165, 0.11735276877880096, 0.08456427603960037, 0.018304821103811264]"
2193,-3.7272034,5.3822556,2.337658,-0.1007399,0.53252906,-0.35497358,1.0,"[37, 39, 38]","[""cockatoo_Metacarpus_r_bone_072"", ""cockatoo_Humerus_r_bone_070"", ""cockatoo_Ulna_r_bone_071""]","[0.5115385055541992, 0.438461571931839, 0.05000000819563866]"
2202,0.65028954,1.829422,1.2736664,0.42995256,0.5812147,-0.41896233,0.43219172954559326,"[46, 39, 37, 38]","[""cockatoo_Scapula_bone_03"", ""cockatoo_Humerus_r_bone_070"", ""cockatoo_Metacarpus_r_bone_072"", ""cockatoo_Ulna_r_bone_071""]","[0.5678083300590515, 0.26608437299728394, 0.10796979069709778, 0.05813758075237274]"
2203,1.3299623,0.82948685,0.8014908,0.24303602,0.053922474,-0.1422593,0.3904123306274414,"[46, 39, 37, 38]","[""cockatoo_Scapula_bone_03"", ""cockatoo_Humerus_r_bone_070"", ""cockatoo_Metacarpus_r_bone_072"", ""cockatoo_Ulna_r_bone_071""]","[0.6095877289772034, 0.2876755893230438, 0.06677887588739395, 0.035957857966423035]"
2210,2.1128526,-1.5228348,-0.5577183,0.5602015,0.078540325,0.19963124,0.3711162507534027,"[46, 39, 38, 37]","[""cockatoo_Scapula_bone_03"", ""cockatoo_Humerus_r_bone_070"", ""cockatoo_Ulna_r_bone_071"", ""cockatoo_Metacarpus_r_bone_072""]","[0.6288837790489197, 0.1671680063009262, 0.1631585955619812, 0.04078962281346321]"
2213,-13.066502,4.0758553,-13.891466,-0.24190694,0.40624464,-0.4046844,1.0,"[34, 35]","[""cockatoo_Metacarpus_l_bone_075"", ""cockatoo_Ulna_l_bone_074""]","[0.8500000238418579, 0.1499999612569809]"
2216,-3.6370802,3.9960518,3.2668839,-0.090563476,-0.37175316,0.35750753,1.0,"[39, 37, 38]","[""cockatoo_Humerus_r_bone_070"", ""cockatoo_Metacarpus_r_bone_072"", ""cockatoo_Ulna_r_bone_071""]","[0.5, 0.3499999940395355, 0.15000000596046448]"
2235,5.996937,6.443489,-9.92791,-0.13231331,0.6031312,-0.35192922,1.0,"[39, 37, 38]","[""cockatoo_Humerus_r_bone_070"", ""cockatoo_Metacarpus_r_bone_072"", ""cockatoo_Ulna_r_bone_071""]","[0.7536410093307495, 0.1516292542219162, 0.0947297215461731]"
2236,7.1875076,5.999832,-10.010933,-0.059649646,0.6055491,-0.41393268,1.0,"[39, 37, 38]","[""cockatoo_Humerus_r_bone_070"", ""cockatoo_Metacarpus_r_bone_072"", ""cockatoo_Ulna_r_bone_071""]","[0.7947515249252319, 0.11975356191396713, 0.08549495041370392]"
2237,15.348207,2.0575638,-13.054119,0.020171106,0.7190641,-0.4630434,1.0,"[39, 38]","[""cockatoo_Humerus_r_bone_070"", ""cockatoo_Ulna_r_bone_071""]","[0.949999988079071, 0.05000000074505806]"
2238,14.563648,2.7194023,-13.771282,-0.032203257,0.6961847,-0.39856812,1.0,"[39, 38, 37]","[""cockatoo_Humerus_r_bone_070"", ""cockatoo_Ulna_r_bone_071"", ""cockatoo_Metacarpus_r_bone_072""]","[0.9209241271018982, 0.0566108413040638, 0.02246505208313465]"
2250,-0.3876772,0.8753433,-3.4470282,-0.46018952,0.104288965,0.025440156,0.5999999642372131,"[36, 46, 34]","[""cockatoo_Humerus_l_bone_073"", ""cockatoo_Scapula_bone_03"", ""cockatoo_Metacarpus_l_bone_075""]","[0.5684210062026978, 0.40000003576278687, 0.031578950583934784]"
2254,-0.22402334,1.759758,0.75691223,-0.048933238,0.5563557,0.045016825,0.43219172954559326,"[46, 39, 37, 38]","[""cockatoo_Scapula_bone_03"", ""cockatoo_Humerus_r_bone_070"", ""cockatoo_Metacarpus_r_bone_072"", ""cockatoo_Ulna_r_bone_071""]","[0.5678083300590515, 0.26608437299728394, 0.10796979069709778, 0.05813758075237274]"
2256,0.02454567,0.05299759,0.059001923,-0.013406813,0.034251004,-0.015016079,0.050000011920928955,"[45, 39]","[""cockatoo_Neck_bone_04"", ""cockatoo_Humerus_r_bone_070""]","[0.949999988079071, 0.050000011920928955]"
2264,1.3299623,0.82948685,0.8014908,0.31746402,0.4362532,-0.16023767,0.3904123306274414,"[46, 39, 37, 38]","[""cockatoo_Scapula_bone_03"", ""cockatoo_Humerus_r_bone_070"", ""cockatoo_Metacarpus_r_bone_072"", ""cockatoo_Ulna_r_bone_071""]","[0.6095877289772034, 0.2876755893230438, 0.06677887588739395, 0.035957857966423035]"
2266,0.07163334,-0.040145874,0.05908203,-0.0060579777,-0.009831831,0.0011651516,0.028175102546811104,"[46, 33, 39]","[""cockatoo_Scapula_bone_03"", ""cockatoo_Femur_R_bone_076"", ""cockatoo_Humerus_r_bone_070""]","[0.7299330234527588, 0.24189186096191406, 0.028175102546811104]"
2293,1.6199169,-0.72859573,-0.09456444,0.008261442,-0.021234334,0.23438583,0.21710249781608582,"[46, 39, 83, 43]","[""cockatoo_Scapula_bone_03"", ""cockatoo_Humerus_r_bone_070"", ""cockatoo_Ilium_bone_02"", ""cockatoo_Head_bone_06""]","[0.6973848938941956, 0.21710249781608582, 0.04275628551840782, 0.04275628551840782]"
2296,-0.37086844,0.8256836,3.2923431,-0.381719,0.043183893,0.00045877695,0.5999999642372131,"[39, 46, 37]","[""cockatoo_Humerus_r_bone_070"", ""cockatoo_Scapula_bone_03"", ""cockatoo_Metacarpus_r_bone_072""]","[0.5684210062026978, 0.40000003576278687, 0.031578950583934784]"
2313,-11.409646,5.2916565,8.355549,0.028095514,0.010216773,-0.014712065,1.0,"[37, 38]","[""cockatoo_Metacarpus_r_bone_072"", ""cockatoo_Ulna_r_bone_071""]","[0.949999988079071, 0.050000011920928955]"
